Date,^spx_d,^shc_d,^hsi_d,^ndq_d,^dji_d,^nkx_d
1938-03-02,11.35,,,6.05,129.4,
1938-03-03,11.24,,,5.99,128.2,
1938-03-04,11.13,,,5.93,127.8,
1938-03-05,11.12,,,5.93,127.7,
1938-03-07,10.88,,,5.8,125.4,
1938-03-08,10.88,,,5.8,125.3,
1938-03-09,10.89,,,5.8,125.7,
1938-03-10,10.77,,,5.74,124.7,
1938-03-11,10.58,,,5.64,122.4,
1938-03-12,10.61,,,5.65,122.6,
1938-03-14,10.78,,,5.74,123.7,
1938-03-15,11.11,,,5.92,127.2,
1938-03-16,10.62,,,5.66,122.9,
1938-03-17,10.53,,,5.61,122.0,
1938-03-18,10.19,,,5.43,118.4,
1938-03-19,10.41,,,5.54,120.4,
1938-03-21,10.38,,,5.53,120.3,
1938-03-22,10.06,,,5.36,117.1,
1938-03-23,9.86,,,5.25,114.4,
1938-03-24,9.89,,,5.27,114.6,
1938-03-25,9.35,,,4.98,108.6,
1938-03-26,9.2,,,4.9,106.6,
1938-03-28,9.27,,,4.93,107.3,
1938-03-29,8.73,,,4.65,101.9,
1938-03-30,8.62,,,4.59,101.0,
1938-03-31,8.5,,,4.52,99.0,
1938-04-01,8.91,,,4.74,103.0,
1938-04-02,9.26,,,4.93,106.1,
1938-04-04,9.24,,,4.92,105.6,
1938-04-05,9.48,,,5.04,108.4,
1938-04-06,9.27,,,4.93,106.3,
1938-04-07,9.2,,,4.89,105.4,
1938-04-08,9.62,,,5.12,109.6,
1938-04-09,10.27,,,5.46,115.3,
1938-04-11,9.95,,,5.29,112.9,
1938-04-12,10.05,,,5.34,113.9,
1938-04-13,10.1,,,5.37,114.9,
1938-04-14,10.2,,,5.42,116.8,
1938-04-16,10.62,,,5.64,121.0,
1938-04-18,10.41,,,5.53,119.0,
1938-04-19,10.11,,,5.37,116.3,
1938-04-20,10.06,,,5.35,114.9,
1938-04-21,10.16,,,5.4,115.4,
1938-04-22,10.45,,,5.55,118.5,
1938-04-23,10.37,,,5.51,117.6,
1938-04-25,10.21,,,5.42,116.2,
1938-04-26,9.96,,,5.29,113.9,
1938-04-27,10.08,,,5.35,115.3,
1938-04-28,9.77,,,5.19,112.0,
1938-04-29,9.78,,,5.19,111.7,
1938-04-30,9.7,,,5.15,111.3,
1938-05-02,9.59,,,5.09,110.1,
1938-05-03,9.85,,,5.23,112.7,
1938-05-04,10.01,,,5.31,113.9,
1938-05-05,9.97,,,5.29,113.5,
1938-05-06,10.43,,,5.54,117.2,
1938-05-07,10.4,,,5.52,117.2,
1938-05-09,10.63,,,5.64,119.4,
1938-05-10,10.43,,,5.54,117.9,
1938-05-11,10.49,,,5.57,118.5,
1938-05-12,10.43,,,5.53,118.6,
1938-05-13,10.26,,,5.44,116.9,
1938-05-14,10.28,,,5.45,117.2,
1938-05-16,10.08,,,5.35,115.4,
1938-05-17,10.14,,,5.38,116.4,
1938-05-18,10.21,,,5.42,117.0,
1938-05-19,10.11,,,5.36,115.3,
1938-05-20,9.96,,,5.28,115.0,
1938-05-21,9.82,,,5.21,113.3,
1938-05-23,9.89,,,5.24,114.0,
1938-05-24,9.71,,,5.15,112.4,
1938-05-25,9.54,,,5.06,110.6,
1938-05-26,9.29,,,4.92,108.3,
1938-05-27,9.28,,,4.92,108.0,
1938-05-28,9.4,,,4.98,108.9,
1938-05-31,9.27,,,4.91,107.7,
1938-06-01,9.57,,,5.07,110.6,38.28
1938-06-02,9.54,,,5.05,110.7,
1938-06-03,9.42,,,4.99,109.7,
1938-06-04,9.65,,,5.11,111.8,
1938-06-06,9.74,,,5.16,113.2,
1938-06-07,9.7,,,5.14,113.1,
1938-06-08,9.73,,,5.15,113.8,
1938-06-09,9.94,,,5.26,115.7,
1938-06-10,9.8,,,5.19,114.5,
1938-06-11,9.77,,,5.17,114.2,
1938-06-13,9.52,,,5.04,111.9,
1938-06-14,9.63,,,5.1,112.8,
1938-06-15,9.67,,,5.12,113.2,
1938-06-16,9.76,,,5.17,114.0,
1938-06-17,9.67,,,5.12,113.1,
1938-06-18,9.67,,,5.12,113.2,
1938-06-20,10.19,,,5.39,118.6,
1938-06-21,10.46,,,5.53,121.3,
1938-06-22,10.73,,,5.68,124.0,
1938-06-23,11.03,,,5.83,127.4,
1938-06-24,11.15,,,5.9,129.1,
1938-06-25,11.39,,,6.02,131.9,
1938-06-27,11.26,,,5.95,130.5,
1938-06-28,11.25,,,5.95,130.4,
1938-06-29,11.72,,,6.2,135.9,
1938-06-30,11.56,,,6.11,133.9,
1938-07-01,11.91,,,6.3,136.5,
1938-07-02,12.14,,,6.42,138.5,
1938-07-05,11.98,,,6.33,136.5,
1938-07-06,12.14,,,6.42,137.8,
1938-07-07,12.09,,,6.39,137.5,
1938-07-08,11.89,,,6.28,135.7,
1938-07-09,11.96,,,6.32,136.2,
1938-07-11,11.73,,,6.2,134.6,
1938-07-12,12.04,,,6.36,137.5,
1938-07-13,11.95,,,6.31,136.9,
1938-07-14,11.84,,,6.25,135.8,
1938-07-15,12.0,,,6.34,137.3,
1938-07-16,12.12,,,6.4,138.5,
1938-07-18,12.35,,,6.52,140.4,
1938-07-19,12.67,,,6.69,143.7,
1938-07-20,12.53,,,6.62,141.8,
1938-07-21,12.54,,,6.62,141.9,
1938-07-22,12.55,,,6.62,142.3,
1938-07-23,12.76,,,6.74,144.2,
1938-07-25,12.8,,,6.76,144.9,
1938-07-26,12.62,,,6.66,143.3,
1938-07-27,12.25,,,6.46,140.2,
1938-07-28,12.48,,,6.58,142.2,
1938-07-29,12.33,,,6.5,141.2,
1938-07-30,12.4,,,6.54,141.3,
1938-08-01,12.25,,,6.46,140.4,
1938-08-02,12.41,,,6.55,142.0,
1938-08-03,12.3,,,6.49,141.7,
1938-08-04,12.38,,,6.53,142.1,
1938-08-05,12.66,,,6.68,144.5,
1938-08-06,12.81,,,6.75,145.7,
1938-08-08,12.73,,,6.71,144.3,
1938-08-09,12.65,,,6.67,143.2,
1938-08-10,12.49,,,6.58,142.4,
1938-08-11,12.17,,,6.42,139.3,
1938-08-12,11.92,,,6.28,136.5,
1938-08-13,11.88,,,6.26,136.2,
1938-08-15,11.92,,,6.28,137.0,
1938-08-16,12.08,,,6.37,138.4,
1938-08-17,12.1,,,6.38,139.0,
1938-08-18,12.09,,,6.37,139.3,
1938-08-19,12.31,,,6.49,141.1,
1938-08-20,12.31,,,6.48,141.2,
1938-08-22,12.27,,,6.46,140.9,
1938-08-23,12.55,,,6.61,143.7,
1938-08-24,12.52,,,6.59,143.5,
1938-08-25,12.62,,,6.64,144.1,
1938-08-26,12.5,,,6.58,142.9,
1938-08-27,12.37,,,6.51,142.0,
1938-08-29,11.85,,,6.24,137.1,
1938-08-30,12.04,,,6.34,138.3,
1938-08-31,12.06,,,6.35,139.3,
1938-09-01,11.92,,,6.27,138.4,33.16
1938-09-02,12.26,,,6.45,141.4,
1938-09-03,12.35,,,6.5,142.5,
1938-09-06,12.22,,,6.43,141.5,
1938-09-07,12.41,,,6.53,143.1,
1938-09-08,12.29,,,6.46,142.2,
1938-09-09,12.02,,,6.32,139.9,
1938-09-10,11.88,,,6.25,138.3,
1938-09-12,12.06,,,6.34,140.2,
1938-09-13,11.37,,,5.98,134.2,
1938-09-14,11.3,,,5.94,132.9,
1938-09-15,11.67,,,6.14,136.2,
1938-09-16,11.43,,,6.01,134.9,
1938-09-17,11.18,,,5.88,131.8,
1938-09-19,11.5,,,6.04,134.1,
1938-09-20,11.89,,,6.25,138.4,
1938-09-21,11.96,,,6.29,139.3,
1938-09-22,11.75,,,6.17,137.4,
1938-09-23,11.36,,,5.97,134.1,
1938-09-24,11.36,,,5.97,133.0,
1938-09-26,11.02,,,5.79,129.9,
1938-09-27,10.99,,,5.77,130.2,
1938-09-28,11.48,,,6.03,133.7,
1938-09-29,11.9,,,6.25,137.2,
1938-09-30,12.24,,,6.43,141.5,
1938-10-01,12.46,,,6.54,143.1,
1938-10-03,12.52,,,6.58,144.3,
1938-10-04,12.48,,,6.55,144.2,
1938-10-05,12.86,,,6.75,148.3,
1938-10-06,12.82,,,6.73,148.1,
1938-10-07,12.85,,,6.75,148.4,
1938-10-08,13.0,,,6.82,149.8,
1938-10-10,12.91,,,6.78,149.6,
1938-10-11,12.84,,,6.74,149.4,
1938-10-13,13.24,,,6.95,152.5,
1938-10-14,13.15,,,6.9,151.5,
1938-10-15,13.27,,,6.96,152.0,
1938-10-17,13.07,,,6.86,150.8,
1938-10-18,13.25,,,6.95,152.1,
1938-10-19,13.01,,,6.82,150.0,
1938-10-20,13.21,,,6.93,151.5,
1938-10-21,13.25,,,6.95,152.2,
1938-10-22,13.4,,,7.03,154.1,
1938-10-24,13.4,,,7.03,154.1,
1938-10-25,13.43,,,7.04,154.2,
1938-10-26,13.26,,,6.95,152.4,
1938-10-27,13.33,,,6.99,152.7,
1938-10-28,13.14,,,6.89,151.1,
1938-10-29,13.11,,,6.87,151.1,
1938-10-31,13.17,,,6.9,151.7,
1938-11-01,13.1,,,6.87,151.4,
1938-11-02,13.15,,,6.89,152.2,
1938-11-03,13.19,,,6.91,152.3,
1938-11-04,13.17,,,6.9,152.1,
1938-11-05,13.21,,,6.92,152.1,
1938-11-07,13.43,,,7.04,154.9,
1938-11-09,13.79,,,7.22,158.1,
1938-11-10,13.7,,,7.17,157.5,
1938-11-12,13.78,,,7.22,158.4,
1938-11-14,13.43,,,7.03,155.6,
1938-11-15,13.35,,,6.99,154.7,
1938-11-16,12.97,,,6.79,151.5,
1938-11-17,13.12,,,6.87,152.8,
1938-11-18,12.84,,,6.72,149.9,
1938-11-19,12.88,,,6.74,150.4,
1938-11-21,12.88,,,6.74,150.3,
1938-11-22,12.77,,,6.68,149.6,
1938-11-23,12.8,,,6.7,149.9,
1938-11-25,12.82,,,6.71,150.1,
1938-11-26,12.64,,,6.61,148.5,
1938-11-28,12.37,,,6.47,146.1,
1938-11-29,12.43,,,6.5,147.1,
1938-11-30,12.73,,,6.66,149.8,
1938-12-01,12.61,,,6.59,148.6,33.66
1938-12-02,12.48,,,6.53,147.6,
1938-12-03,12.47,,,6.52,147.5,
1938-12-05,12.4,,,6.48,147.5,
1938-12-06,12.5,,,6.54,148.3,
1938-12-07,12.54,,,6.56,148.7,
1938-12-08,12.39,,,6.48,147.6,
1938-12-09,12.32,,,6.44,147.4,
1938-12-10,12.43,,,6.5,148.3,
1938-12-12,12.46,,,6.51,148.7,
1938-12-13,12.59,,,6.58,149.6,
1938-12-14,12.86,,,6.72,151.8,
1938-12-15,12.89,,,6.74,151.8,
1938-12-16,12.9,,,6.74,150.9,
1938-12-17,12.76,,,6.67,150.4,
1938-12-19,12.68,,,6.62,150.4,
1938-12-20,12.66,,,6.61,150.5,
1938-12-21,12.58,,,6.57,149.6,
1938-12-22,12.67,,,6.62,150.5,
1938-12-23,12.81,,,6.69,151.4,
1938-12-24,12.86,,,6.71,151.4,
1938-12-27,12.73,,,6.65,150.4,
1938-12-28,12.85,,,6.71,151.5,
1938-12-29,13.13,,,6.85,153.6,
1938-12-30,13.14,,,6.86,154.4,
1938-12-31,13.21,,,6.89,154.8,
1939-01-03,13.08,,,6.83,153.6,
1939-01-04,13.23,,,6.9,154.9,
1939-01-05,13.06,,,6.82,153.2,
1939-01-06,13.07,,,6.82,152.9,
1939-01-07,12.92,,,6.74,151.5,
1939-01-09,12.79,,,6.67,150.2,
1939-01-10,12.81,,,6.68,150.5,
1939-01-11,12.57,,,6.56,148.7,
1939-01-12,12.47,,,6.5,147.3,
1939-01-13,12.33,,,6.43,146.5,
1939-01-14,12.63,,,6.59,148.3,
1939-01-16,12.63,,,6.58,148.3,
1939-01-17,12.73,,,6.64,148.9,
1939-01-18,12.71,,,6.63,149.0,
1939-01-19,12.8,,,6.67,149.5,
1939-01-20,12.75,,,6.64,149.1,
1939-01-21,12.47,,,6.5,146.8,
1939-01-23,11.93,,,6.22,141.3,
1939-01-24,11.98,,,6.24,141.4,
1939-01-25,11.91,,,6.21,140.7,
1939-01-26,11.53,,,6.01,136.4,
1939-01-27,11.86,,,6.18,138.9,
1939-01-28,11.81,,,6.15,138.8,
1939-01-30,12.16,,,6.33,141.6,
1939-01-31,12.3,,,6.41,143.8,
1939-02-01,12.12,,,6.31,142.4,
1939-02-02,12.38,,,6.45,144.3,
1939-02-03,12.3,,,6.4,143.6,
1939-02-04,12.4,,,6.46,145.1,
1939-02-06,12.47,,,6.49,145.0,
1939-02-07,12.32,,,6.41,144.1,
1939-02-08,12.48,,,6.5,145.4,
1939-02-09,12.3,,,6.4,144.0,
1939-02-10,12.33,,,6.42,143.7,
1939-02-11,12.44,,,6.47,144.6,
1939-02-14,12.36,,,6.43,144.1,
1939-02-15,12.38,,,6.44,144.6,
1939-02-16,12.48,,,6.49,145.4,
1939-02-17,12.4,,,6.45,145.0,
1939-02-18,12.51,,,6.51,145.5,
1939-02-20,12.16,,,6.32,142.7,
1939-02-21,12.23,,,6.36,142.6,
1939-02-23,12.24,,,6.37,142.9,
1939-02-24,12.54,,,6.52,145.4,
1939-02-25,12.64,,,6.57,146.8,
1939-02-27,12.63,,,6.57,146.6,
1939-02-28,12.7,,,6.6,147.3,
1939-03-01,12.7,,,6.6,147.2,34.98
1939-03-02,12.68,,,6.59,147.0,
1939-03-03,12.86,,,6.68,148.8,
1939-03-04,12.9,,,6.7,149.5,
1939-03-06,12.79,,,6.65,148.8,
1939-03-07,12.85,,,6.68,149.4,
1939-03-08,13.07,,,6.79,151.4,
1939-03-09,13.01,,,6.76,151.3,
1939-03-10,13.1,,,6.8,152.3,
1939-03-11,13.02,,,6.76,151.8,
1939-03-13,12.92,,,6.71,150.8,
1939-03-14,12.97,,,6.74,151.1,
1939-03-15,12.61,,,6.55,147.7,
1939-03-16,12.58,,,6.53,147.5,
1939-03-17,12.21,,,6.34,143.9,
1939-03-18,12.02,,,6.24,141.7,
1939-03-20,11.95,,,6.2,141.3,
1939-03-21,12.16,,,6.31,143.4,
1939-03-22,11.75,,,6.1,139.5,
1939-03-23,11.92,,,6.19,140.3,
1939-03-24,12.07,,,6.26,141.8,
1939-03-25,12.04,,,6.25,141.6,
1939-03-27,11.99,,,6.22,141.1,
1939-03-28,11.83,,,6.14,139.3,
1939-03-29,11.92,,,6.18,139.8,
1939-03-30,11.51,,,5.97,136.7,
1939-03-31,10.98,,,5.7,131.8,
1939-04-01,11.23,,,5.82,132.8,
1939-04-03,11.26,,,5.84,132.3,
1939-04-04,11.02,,,5.71,129.8,
1939-04-05,11.06,,,5.73,130.3,
1939-04-06,10.66,,,5.53,126.3,
1939-04-08,10.18,,,5.28,121.4,
1939-04-10,10.44,,,5.41,124.0,
1939-04-11,10.42,,,5.4,123.8,
1939-04-12,10.7,,,5.54,126.2,
1939-04-13,10.79,,,5.59,127.5,
1939-04-14,10.63,,,5.51,126.2,
1939-04-15,11.06,,,5.73,129.6,
1939-04-17,10.83,,,5.61,127.3,
1939-04-18,10.66,,,5.52,125.4,
1939-04-19,10.79,,,5.59,127.0,
1939-04-20,10.92,,,5.66,128.4,
1939-04-21,10.96,,,5.68,128.7,
1939-04-22,10.94,,,5.67,128.6,
1939-04-24,10.78,,,5.58,127.3,
1939-04-25,10.8,,,5.59,127.4,
1939-04-26,10.91,,,5.65,128.6,
1939-04-27,11.03,,,5.71,129.8,
1939-04-28,10.93,,,5.66,128.4,
1939-04-29,10.92,,,5.65,128.5,
1939-05-01,10.86,,,5.62,127.8,
1939-05-02,11.0,,,5.69,129.3,
1939-05-03,11.29,,,5.84,132.3,
1939-05-04,11.25,,,5.82,131.9,
1939-05-05,11.21,,,5.8,131.5,
1939-05-06,11.24,,,5.82,131.7,
1939-05-08,11.23,,,5.81,131.7,
1939-05-09,11.43,,,5.91,133.7,
1939-05-10,11.29,,,5.84,132.8,
1939-05-11,11.29,,,5.84,132.9,
1939-05-12,11.21,,,5.8,132.2,
1939-05-13,11.24,,,5.81,132.4,
1939-05-15,11.25,,,5.82,132.7,
1939-05-16,10.94,,,5.66,129.9,
1939-05-17,10.87,,,5.62,129.1,
1939-05-18,10.89,,,5.63,129.4,
1939-05-19,10.99,,,5.68,130.4,
1939-05-20,11.08,,,5.73,131.2,
1939-05-22,11.17,,,5.77,132.5,
1939-05-23,11.11,,,5.74,131.8,
1939-05-24,11.43,,,5.91,135.0,
1939-05-25,11.45,,,5.92,135.5,
1939-05-26,11.49,,,5.93,136.1,
1939-05-27,11.56,,,5.97,136.8,
1939-05-29,11.65,,,6.02,137.8,
1939-05-31,11.6,,,5.99,138.2,
1939-06-01,11.42,,,5.9,136.2,34.98
1939-06-02,11.48,,,5.93,136.7,
1939-06-03,11.52,,,5.95,137.1,
1939-06-05,11.51,,,5.94,137.1,
1939-06-06,11.66,,,6.02,138.4,
1939-06-07,11.67,,,6.02,138.7,
1939-06-08,11.64,,,6.01,138.5,
1939-06-09,11.8,,,6.09,140.1,
1939-06-10,11.76,,,6.07,140.1,
1939-06-12,11.66,,,6.02,139.1,
1939-06-13,11.58,,,5.97,138.2,
1939-06-14,11.53,,,5.95,137.5,
1939-06-15,11.25,,,5.8,134.4,
1939-06-16,11.28,,,5.82,134.7,
1939-06-17,11.35,,,5.85,135.3,
1939-06-19,11.42,,,5.89,136.4,
1939-06-20,11.52,,,5.94,137.6,
1939-06-21,11.52,,,5.94,137.6,
1939-06-22,11.45,,,5.9,136.9,
1939-06-23,11.5,,,5.93,137.4,
1939-06-24,11.47,,,5.91,137.4,
1939-06-26,11.24,,,5.79,135.1,
1939-06-27,11.29,,,5.82,135.4,
1939-06-28,11.06,,,5.7,132.8,
1939-06-29,10.79,,,5.56,130.1,
1939-06-30,10.86,,,5.6,130.6,
1939-07-01,10.97,,,5.65,131.7,
1939-07-03,11.0,,,5.67,131.9,
1939-07-05,11.2,,,5.77,133.7,
1939-07-06,11.19,,,5.76,133.6,
1939-07-07,11.13,,,5.73,133.2,
1939-07-08,11.12,,,5.73,133.2,
1939-07-10,11.17,,,5.75,133.8,
1939-07-11,11.31,,,5.82,134.6,
1939-07-12,11.55,,,5.95,137.0,
1939-07-13,11.64,,,5.99,138.0,
1939-07-14,11.55,,,5.95,137.6,
1939-07-15,11.6,,,5.97,137.9,
1939-07-17,12.07,,,6.21,142.6,
1939-07-18,12.16,,,6.26,143.8,
1939-07-19,12.0,,,6.18,142.6,
1939-07-20,11.85,,,6.1,141.2,
1939-07-21,12.09,,,6.22,143.5,
1939-07-22,12.23,,,6.29,144.7,
1939-07-24,12.13,,,6.24,144.2,
1939-07-25,12.05,,,6.2,143.1,
1939-07-26,12.17,,,6.26,143.8,
1939-07-27,12.18,,,6.26,144.5,
1939-07-28,12.14,,,6.24,144.1,
1939-07-29,12.11,,,6.23,144.0,
1939-07-31,12.04,,,6.19,143.3,
1939-08-01,12.04,,,6.19,143.4,
1939-08-02,12.16,,,6.25,144.3,
1939-08-03,12.12,,,6.23,144.2,
1939-08-04,11.9,,,6.12,141.7,
1939-08-05,11.97,,,6.15,142.1,
1939-08-07,11.84,,,6.08,140.8,
1939-08-08,11.87,,,6.1,141.1,
1939-08-09,11.78,,,6.05,139.8,
1939-08-10,11.54,,,5.93,137.3,
1939-08-11,11.56,,,5.94,137.3,
1939-08-12,11.68,,,6.0,138.4,
1939-08-14,11.78,,,6.05,140.2,
1939-08-15,11.89,,,6.11,141.3,
1939-08-16,11.58,,,5.95,138.5,
1939-08-17,11.57,,,5.94,138.3,
1939-08-18,11.33,,,5.82,135.5,
1939-08-19,11.28,,,5.79,135.1,
1939-08-21,11.03,,,5.66,132.8,
1939-08-22,11.24,,,5.77,135.1,
1939-08-23,10.89,,,5.59,131.8,
1939-08-24,10.86,,,5.57,131.3,
1939-08-25,11.09,,,5.69,133.7,
1939-08-26,11.38,,,5.84,136.4,
1939-08-28,11.17,,,5.73,134.7,
1939-08-29,11.48,,,5.89,137.4,
1939-08-30,11.36,,,5.83,136.2,
1939-08-31,11.18,,,5.74,134.4,
1939-09-01,11.3,,,5.8,135.3,44.96
1939-09-02,11.53,,,5.91,138.1,
1939-09-05,12.64,,,6.48,148.1,
1939-09-06,12.53,,,6.43,148.0,
1939-09-07,12.5,,,6.41,148.3,
1939-09-08,12.69,,,6.51,150.0,
1939-09-09,12.74,,,6.53,150.9,
1939-09-11,13.02,,,6.67,155.1,
1939-09-12,13.17,,,6.75,155.9,
1939-09-13,13.03,,,6.68,154.1,
1939-09-14,13.08,,,6.7,153.7,
1939-09-15,13.07,,,6.7,154.0,
1939-09-16,12.92,,,6.62,152.2,
1939-09-18,12.47,,,6.39,147.8,
1939-09-19,12.95,,,6.64,152.1,
1939-09-20,12.94,,,6.63,152.3,
1939-09-21,13.02,,,6.67,153.5,
1939-09-22,12.92,,,6.62,152.6,
1939-09-23,13.0,,,6.66,153.0,
1939-09-25,12.95,,,6.63,152.6,
1939-09-26,13.11,,,6.71,153.5,
1939-09-27,13.11,,,6.71,153.1,
1939-09-28,12.86,,,6.58,151.1,
1939-09-29,12.79,,,6.55,150.2,
1939-09-30,13.02,,,6.67,152.5,
1939-10-02,12.88,,,6.59,151.4,
1939-10-03,12.77,,,6.54,150.2,
1939-10-04,12.79,,,6.55,150.3,
1939-10-05,12.82,,,6.56,150.5,
1939-10-06,12.8,,,6.55,150.6,
1939-10-07,12.69,,,6.49,149.6,
1939-10-09,12.73,,,6.51,149.9,
1939-10-10,12.76,,,6.53,150.7,
1939-10-11,12.84,,,6.57,151.3,
1939-10-13,12.74,,,6.52,150.9,
1939-10-14,12.7,,,6.5,150.4,
1939-10-16,12.74,,,6.52,150.8,
1939-10-17,13.09,,,6.69,154.6,
1939-10-18,13.0,,,6.65,153.5,
1939-10-19,12.98,,,6.64,153.4,
1939-10-20,12.94,,,6.62,153.0,
1939-10-21,13.02,,,6.66,153.9,
1939-10-23,12.99,,,6.64,153.7,
1939-10-24,13.02,,,6.66,154.1,
1939-10-25,13.21,,,6.75,155.5,
1939-10-26,13.08,,,6.68,154.1,
1939-10-27,13.02,,,6.65,153.5,
1939-10-28,12.98,,,6.63,153.1,
1939-10-30,12.96,,,6.62,153.2,
1939-10-31,12.83,,,6.55,151.9,
1939-11-01,12.82,,,6.55,151.6,
1939-11-02,12.84,,,6.56,151.6,
1939-11-03,12.95,,,6.61,152.6,
1939-11-04,12.91,,,6.59,152.4,
1939-11-06,12.82,,,6.55,151.5,
1939-11-08,12.75,,,6.51,150.4,
1939-11-09,12.58,,,6.42,148.8,
1939-11-10,12.64,,,6.45,149.1,
1939-11-13,12.65,,,6.46,149.1,
1939-11-14,12.74,,,6.5,149.8,
1939-11-15,12.63,,,6.45,149.5,
1939-11-16,12.79,,,6.53,151.2,
1939-11-17,12.75,,,6.51,151.0,
1939-11-18,12.81,,,6.54,151.5,
1939-11-20,12.79,,,6.53,151.7,
1939-11-21,12.7,,,6.48,151.0,
1939-11-22,12.68,,,6.47,150.3,
1939-11-24,12.49,,,6.37,148.5,
1939-11-25,12.51,,,6.38,148.6,
1939-11-27,12.52,,,6.39,148.6,
1939-11-28,12.47,,,6.36,148.3,
1939-11-29,12.33,,,6.29,146.9,
1939-11-30,12.2,,,6.22,145.7,
1939-12-01,12.29,,,6.27,146.5,44.96
1939-12-02,12.3,,,6.27,146.6,
1939-12-04,12.28,,,6.26,146.3,
1939-12-05,12.26,,,6.25,146.5,
1939-12-06,12.45,,,6.35,148.8,
1939-12-07,12.46,,,6.35,148.7,
1939-12-08,12.36,,,6.3,147.9,
1939-12-09,12.36,,,6.3,147.9,
1939-12-11,12.23,,,6.23,147.1,
1939-12-12,12.19,,,6.21,146.9,
1939-12-13,12.38,,,6.31,148.9,
1939-12-14,12.36,,,6.3,148.9,
1939-12-15,12.4,,,6.32,149.6,
1939-12-16,12.39,,,6.31,149.4,
1939-12-18,12.37,,,6.3,149.2,
1939-12-19,12.34,,,6.28,148.9,
1939-12-20,12.39,,,6.31,149.1,
1939-12-21,12.38,,,6.3,149.1,
1939-12-22,12.44,,,6.33,149.6,
1939-12-23,12.45,,,6.34,149.9,
1939-12-26,12.38,,,6.3,149.3,
1939-12-27,12.31,,,6.26,148.5,
1939-12-28,12.42,,,6.32,149.5,
1939-12-29,12.46,,,6.34,150.0,
1939-12-30,12.49,,,6.36,150.2,
1940-01-02,12.63,,,6.43,151.4,
1940-01-03,12.77,,,6.51,152.8,
1940-01-04,12.73,,,6.49,152.4,
1940-01-05,12.66,,,6.46,151.5,
1940-01-06,12.66,,,6.46,151.2,
1940-01-08,12.67,,,6.47,151.3,
1940-01-09,12.55,,,6.41,149.8,
1940-01-10,12.57,,,6.43,150.2,
1940-01-11,12.37,,,6.33,148.2,
1940-01-12,12.13,,,6.21,146.0,
1940-01-13,12.09,,,6.19,145.2,
1940-01-15,12.07,,,6.18,144.7,
1940-01-16,12.14,,,6.22,145.7,
1940-01-17,12.15,,,6.23,145.8,
1940-01-18,12.13,,,6.22,145.6,
1940-01-19,12.15,,,6.24,145.9,
1940-01-20,12.12,,,6.22,145.6,
1940-01-22,12.06,,,6.2,145.1,
1940-01-23,12.11,,,6.22,145.5,
1940-01-24,12.27,,,6.31,147.0,
1940-01-25,12.16,,,6.26,146.3,
1940-01-26,12.15,,,6.25,146.6,
1940-01-27,12.16,,,6.26,146.5,
1940-01-29,12.16,,,6.27,146.3,
1940-01-30,12.09,,,6.23,145.6,
1940-01-31,12.05,,,6.22,145.3,
1940-02-01,12.05,,,6.22,145.2,
1940-02-02,12.06,,,6.23,145.3,
1940-02-03,12.08,,,6.24,145.6,
1940-02-05,12.04,,,6.22,145.0,
1940-02-06,12.14,,,6.28,145.9,
1940-02-07,12.22,,,6.32,146.6,
1940-02-08,12.37,,,6.4,148.4,
1940-02-09,12.37,,,6.41,148.9,
1940-02-10,12.34,,,6.39,148.8,
1940-02-13,12.33,,,6.39,148.8,
1940-02-14,12.28,,,6.37,148.3,
1940-02-15,12.28,,,6.37,148.5,
1940-02-16,12.29,,,6.38,148.2,
1940-02-17,12.32,,,6.4,148.7,
1940-02-19,12.29,,,6.39,148.5,
1940-02-20,12.35,,,6.42,148.7,
1940-02-21,12.32,,,6.41,148.3,
1940-02-23,12.23,,,6.37,147.4,
1940-02-24,12.16,,,6.33,146.7,
1940-02-26,12.16,,,6.34,146.4,
1940-02-27,12.14,,,6.33,146.2,
1940-02-28,12.15,,,6.34,146.6,
1940-02-29,12.13,,,6.33,146.5,
1940-03-01,12.06,,,6.3,146.2,43.57
1940-03-02,12.08,,,6.31,146.3,
1940-03-04,12.09,,,6.32,146.4,
1940-03-05,12.15,,,6.35,146.9,
1940-03-06,12.24,,,6.4,148.0,
1940-03-07,12.25,,,6.41,148.3,
1940-03-08,12.2,,,6.39,148.1,
1940-03-09,12.2,,,6.39,148.1,
1940-03-11,12.24,,,6.42,148.2,
1940-03-12,12.27,,,6.44,148.4,
1940-03-13,12.25,,,6.43,148.3,
1940-03-14,12.22,,,6.42,148.1,
1940-03-15,12.07,,,6.34,146.5,
1940-03-16,12.01,,,6.31,145.8,
1940-03-18,12.0,,,6.31,145.6,
1940-03-19,12.09,,,6.36,146.4,
1940-03-20,12.14,,,6.39,146.9,
1940-03-21,12.14,,,6.39,146.7,
1940-03-23,12.13,,,6.39,146.7,
1940-03-25,12.07,,,6.36,146.3,
1940-03-26,12.01,,,6.34,145.9,
1940-03-27,12.17,,,6.42,147.5,
1940-03-28,12.14,,,6.41,147.3,
1940-03-29,12.18,,,6.44,147.5,
1940-03-30,12.25,,,6.48,148.0,
1940-04-01,12.21,,,6.46,147.7,
1940-04-02,12.25,,,6.48,147.9,
1940-04-03,12.44,,,6.59,149.7,
1940-04-04,12.52,,,6.63,150.4,
1940-04-05,12.48,,,6.62,150.4,
1940-04-06,12.57,,,6.67,151.1,
